,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
2392,Heilongjiang,Mainland China,2020-02-26T10:33:02,480.0,12.0,249.0,,
2393,,Italy,2020-02-26T23:43:03,453.0,12.0,3.0,,
2394,Beijing,Mainland China,2020-02-26T00:53:02,400.0,4.0,235.0,,
2395,Shanghai,Mainland China,2020-02-26T23:53:01,337.0,3.0,272.0,,
2396,Hebei,Mainland China,2020-02-26T10:33:02,312.0,6.0,261.0,,
2397,Fujian,Mainland China,2020-02-26T10:33:02,294.0,1.0,218.0,,
2398,Guangxi,Mainland China,2020-02-26T14:13:10,252.0,2.0,147.0,,
2399,Shaanxi,Mainland China,2020-02-26T14:13:10,245.0,1.0,192.0,,
2400,,Japan,2020-02-26T23:43:03,189.0,2.0,22.0,,
2401,Yunnan,Mainland China,2020-02-26T05:13:16,174.0,2.0,144.0,,
2402,Hainan,Mainland China,2020-02-26T12:43:02,168.0,5.0,129.0,,
2403,Guizhou,Mainland China,2020-02-25T08:03:07,146.0,2.0,104.0,,
2404,,Iran,2020-02-26T23:43:03,139.0,19.0,49.0,,
2405,Tianjin,Mainland China,2020-02-26T12:43:02,135.0,3.0,96.0,,
2406,Shanxi,Mainland China,2020-02-26T14:13:10,133.0,0.0,104.0,,
2407,Liaoning,Mainland China,2020-02-26T00:13:05,121.0,1.0,88.0,,
2408,Jilin,Mainland China,2020-02-26T14:13:10,93.0,1.0,65.0,,
2410,Hong Kong,Hong Kong,2020-02-26T23:43:02,91.0,2.0,24.0,,
2412,Xinjiang,Mainland China,2020-02-26T14:23:03,76.0,2.0,34.0,,
2413,Inner Mongolia,Mainland China,2020-02-26T15:03:05,75.0,0.0,38.0,,
2414,Ningxia,Mainland China,2020-02-26T03:53:01,71.0,0.0,65.0,,
2419,,Germany,2020-02-26T23:43:03,27.0,0.0,15.0,,
2420,,Kuwait,2020-02-26T19:23:04,26.0,0.0,0.0,,
2421,,Malaysia,2020-02-24T11:53:02,22.0,0.0,18.0,,
2422,,France,2020-02-26T20:03:06,18.0,2.0,11.0,,
2425,,Spain,2020-02-26T20:43:02,13.0,0.0,2.0,,
2426,,UK,2020-02-24T08:33:02,13.0,0.0,8.0,,
2428,Macau,Macau,2020-02-25T15:23:04,10.0,0.0,7.0,,
2429,From Diamond Princess,Australia,2020-02-22T17:03:05,7.0,0.0,0.0,,
2430,British Columbia,Canada,2020-02-25T02:23:05,7.0,0.0,0.0,,
2432,,Iraq,2020-02-26T04:53:02,5.0,0.0,0.0,,
2436,"Toronto, ON",Canada,2020-02-24T14:43:03,3.0,0.0,2.0,,
2441,,Austria,2020-02-26T00:13:06,2.0,0.0,0.0,,
2443,,Israel,2020-02-26T20:33:02,2.0,0.0,0.0,,
2447,,Sweden,2020-02-26T18:53:02,2.0,0.0,0.0,,
2459,,Georgia,2020-02-26T19:03:08,1.0,0.0,0.0,,
2460,,Greece,2020-02-26T15:53:05,1.0,0.0,0.0,,
2463,,North Macedonia,2020-02-26T19:03:08,1.0,0.0,0.0,,
2464,,Norway,2020-02-26T20:23:12,1.0,0.0,0.0,,
2465,,Romania,2020-02-26T23:43:03,1.0,0.0,0.0,,
2467,,Switzerland,2020-02-25T19:13:21,1.0,0.0,0.0,,
2473,"Sacramento County, CA",US,2020-02-21T23:13:16,1.0,0.0,0.0,,
2480,Hubei,Mainland China,2020-02-27T12:13:14,65596.0,2641.0,23383.0,,
2481,,South Korea,2020-02-27T12:03:04,1766.0,13.0,22.0,,
2482,Guangdong,Mainland China,2020-02-27T09:53:02,1347.0,7.0,890.0,,
2483,Henan,Mainland China,2020-02-27T15:03:11,1272.0,20.0,1068.0,,
2484,Zhejiang,Mainland China,2020-02-27T12:43:02,1205.0,1.0,932.0,,
2485,Hunan,Mainland China,2020-02-27T12:43:02,1017.0,4.0,804.0,,
2486,Anhui,Mainland China,2020-02-27T14:13:06,989.0,6.0,792.0,,
2487,Jiangxi,Mainland China,2020-02-27T01:43:02,934.0,1.0,754.0,,
2488,Shandong,Mainland China,2020-02-27T14:13:06,756.0,6.0,387.0,,
2489,Diamond Princess cruise ship,Others,2020-02-26T19:33:02,705.0,4.0,10.0,,
2490,,Italy,2020-02-27T23:23:02,655.0,17.0,45.0,,
2491,Jiangsu,Mainland China,2020-02-27T14:13:06,631.0,0.0,498.0,,
2492,Chongqing,Mainland China,2020-02-27T23:23:02,576.0,6.0,401.0,,
2493,Sichuan,Mainland China,2020-02-27T12:43:02,534.0,3.0,321.0,,
2494,Heilongjiang,Mainland China,2020-02-27T12:43:02,480.0,13.0,270.0,,
2495,Beijing,Mainland China,2020-02-27T02:23:13,410.0,5.0,248.0,,
2496,Shanghai,Mainland China,2020-02-27T04:03:12,337.0,3.0,276.0,,
2497,Hebei,Mainland China,2020-02-27T12:43:02,317.0,6.0,274.0,,
2498,Fujian,Mainland China,2020-02-27T10:03:07,296.0,1.0,228.0,,
2499,Guangxi,Mainland China,2020-02-27T10:03:07,252.0,2.0,161.0,,
2500,,Iran,2020-02-27T12:03:04,245.0,26.0,49.0,,
2501,Shaanxi,Mainland China,2020-02-27T12:43:02,245.0,1.0,195.0,,
2502,,Japan,2020-02-27T23:33:02,214.0,4.0,22.0,,
2503,Yunnan,Mainland China,2020-02-27T10:03:07,174.0,2.0,150.0,,
2504,Hainan,Mainland China,2020-02-27T10:03:07,168.0,5.0,131.0,,
2507,Shanxi,Mainland China,2020-02-27T23:13:04,133.0,0.0,107.0,,
2509,Jilin,Mainland China,2020-02-27T12:43:02,93.0,1.0,67.0,,
2511,Hong Kong,Hong Kong,2020-02-27T09:53:02,92.0,2.0,24.0,,
2512,Gansu,Mainland China,2020-02-26T14:13:10,91.0,2.0,81.0,,
2513,Xinjiang,Mainland China,2020-02-27T12:43:02,76.0,2.0,43.0,,
2514,Inner Mongolia,Mainland China,2020-02-27T23:33:02,75.0,0.0,43.0,,
2516,,Germany,2020-02-27T23:13:04,46.0,0.0,16.0,,
2517,,Kuwait,2020-02-27T13:33:03,43.0,0.0,0.0,,
2518,Unassigned Location (From Diamond Princess),US,2020-02-26T20:03:06,42.0,0.0,0.0,,
2519,,Thailand,2020-02-26T07:23:03,40.0,0.0,22.0,,
2520,,France,2020-02-27T22:13:10,38.0,2.0,11.0,,
2521,,Bahrain,2020-02-26T21:03:07,33.0,0.0,0.0,,
2522,Taiwan,Taiwan,2020-02-26T12:23:04,32.0,1.0,5.0,,
2526,,Spain,2020-02-27T13:23:02,15.0,0.0,2.0,,
2527,,UK,2020-02-27T13:23:02,15.0,0.0,8.0,,
2528,,United Arab Emirates,2020-02-22T14:53:02,13.0,0.0,4.0,,
2541,,Croatia,2020-02-26T20:03:06,3.0,0.0,0.0,,
2542,,Greece,2020-02-27T14:03:03,3.0,0.0,0.0,,
2544,,Israel,2020-02-27T14:03:03,3.0,0.0,1.0,,
2563,,Egypt,2020-02-21T18:53:02,1.0,0.0,0.0,,
2568,,Netherlands,2020-02-27T21:13:10,1.0,0.0,0.0,,
2570,,Norway,2020-02-27T16:23:03,1.0,0.0,0.0,,
2571,,Romania,2020-02-27T16:23:03,1.0,0.0,0.0,,
2574,"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,,
2585,Hubei,Mainland China,2020-02-28T00:43:01,65914.0,2682.0,26403.0,,
2586,,South Korea,2020-02-28T08:53:03,2337.0,13.0,22.0,,
2587,Guangdong,Mainland China,2020-02-28T08:53:03,1348.0,7.0,935.0,,
2588,Henan,Mainland China,2020-02-28T09:23:02,1272.0,20.0,1112.0,,
2589,Zhejiang,Mainland China,2020-02-28T10:03:12,1205.0,1.0,975.0,,
2590,Hunan,Mainland China,2020-02-28T09:13:10,1017.0,4.0,830.0,,
2591,Anhui,Mainland China,2020-02-28T04:43:02,990.0,6.0,821.0,,
2592,Jiangxi,Mainland China,2020-02-28T01:13:11,935.0,1.0,790.0,,
2593,,Italy,2020-02-28T20:13:09,888.0,21.0,46.0,,
2594,Shandong,Mainland China,2020-02-28T09:23:02,756.0,6.0,405.0,,
2595,Diamond Princess cruise ship,Others,2020-02-28T20:53:02,705.0,6.0,10.0,,
2596,Jiangsu,Mainland China,2020-02-28T08:53:03,631.0,0.0,515.0,,
2597,Chongqing,Mainland China,2020-02-28T23:23:03,576.0,6.0,422.0,,
2598,Sichuan,Mainland China,2020-02-28T09:23:02,538.0,3.0,338.0,,
2599,Heilongjiang,Mainland China,2020-02-28T04:43:02,480.0,13.0,283.0,,
2600,Beijing,Mainland China,2020-02-28T02:23:05,410.0,7.0,257.0,,
2601,,Iran,2020-02-28T15:43:03,388.0,34.0,73.0,,
2602,Shanghai,Mainland China,2020-02-28T04:53:03,337.0,3.0,279.0,,
2603,Hebei,Mainland China,2020-02-28T08:53:03,318.0,6.0,277.0,,
2604,Fujian,Mainland China,2020-02-28T09:13:10,296.0,1.0,235.0,,
2605,Guangxi,Mainland China,2020-02-28T09:13:10,252.0,2.0,168.0,,
2606,Shaanxi,Mainland China,2020-02-28T08:53:03,245.0,1.0,199.0,,
2607,,Japan,2020-02-28T12:43:02,228.0,4.0,22.0,,
2608,Yunnan,Mainland China,2020-02-28T05:03:09,174.0,2.0,156.0,,
2609,Hainan,Mainland China,2020-02-28T08:53:03,168.0,5.0,133.0,,
2611,Tianjin,Mainland China,2020-02-27T23:13:04,136.0,3.0,102.0,,
2612,Shanxi,Mainland China,2020-02-28T23:23:03,133.0,0.0,112.0,,
2613,Liaoning,Mainland China,2020-02-27T14:13:06,121.0,1.0,93.0,,
2614,Hong Kong,Hong Kong,2020-02-28T10:03:12,94.0,2.0,30.0,,
2615,Jilin,Mainland China,2020-02-28T08:53:03,93.0,1.0,73.0,,
2616,,Singapore,2020-02-26T19:33:02,93.0,0.0,62.0,,
2618,Xinjiang,Mainland China,2020-02-28T07:43:02,76.0,3.0,52.0,,
2619,Inner Mongolia,Mainland China,2020-02-28T07:23:03,75.0,0.0,45.0,,
2620,Ningxia,Mainland China,2020-02-27T10:03:07,72.0,0.0,68.0,,
2621,,France,2020-02-28T20:13:09,57.0,2.0,11.0,,
2622,,Germany,2020-02-28T00:13:18,48.0,0.0,16.0,,
2625,,Thailand,2020-02-28T07:53:02,41.0,0.0,28.0,,
2626,,Bahrain,2020-02-28T15:33:03,36.0,0.0,0.0,,
2627,Taiwan,Taiwan,2020-02-28T07:13:08,34.0,1.0,6.0,,
2628,,Spain,2020-02-28T15:33:03,32.0,0.0,2.0,,
2629,,Malaysia,2020-02-27T15:13:13,23.0,0.0,18.0,,
2630,,UK,2020-02-28T20:13:09,20.0,0.0,8.0,,
2631,,United Arab Emirates,2020-02-28T04:13:09,19.0,0.0,5.0,,
2635,From Diamond Princess,Australia,2020-02-27T03:33:06,8.0,0.0,0.0,,
2636,,Switzerland,2020-02-27T23:03:11,8.0,0.0,0.0,,
2637,British Columbia,Canada,2020-02-27T03:33:06,7.0,0.0,3.0,,
2638,,Iraq,2020-02-27T22:23:11,7.0,0.0,0.0,,
2639,,Sweden,2020-02-27T20:33:02,7.0,0.0,0.0,,
2640,,Norway,2020-02-28T21:03:02,6.0,0.0,0.0,,
2641,Queensland,Australia,2020-02-21T05:43:02,5.0,0.0,1.0,,
2642,"Toronto, ON",Canada,2020-02-27T22:43:02,5.0,0.0,2.0,,
2643,,Croatia,2020-02-28T15:43:03,5.0,0.0,0.0,,
2645,Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,,
2647,,Israel,2020-02-28T15:53:03,4.0,0.0,1.0,,
2648,,Oman,2020-02-26T04:53:02,4.0,0.0,0.0,,
2649,,Austria,2020-02-27T14:03:03,3.0,0.0,0.0,,
2653,South Australia,Australia,2020-02-17T08:13:09,2.0,0.0,2.0,,
2654,,Finland,2020-02-26T19:03:08,2.0,0.0,1.0,,
2655,,Lebanon,2020-02-26T19:33:02,2.0,0.0,0.0,,
2656,,Pakistan,2020-02-26T23:53:02,2.0,0.0,0.0,,
2662,"Santa Clara, CA",US,2020-02-21T05:23:04,2.0,0.0,1.0,,
2663,, Azerbaijan,2020-02-28T15:03:26,1.0,0.0,0.0,,
2668,,Brazil,2020-02-26T23:53:02,1.0,0.0,0.0,,
2672,,Denmark,2020-02-27T16:23:03,1.0,0.0,0.0,,
2676,,Iceland,2020-02-28T15:33:03,1.0,0.0,0.0,,
2679,,Mexico,2020-02-28T15:03:26,1.0,0.0,0.0,,
2681,,Netherlands,2020-02-28T01:23:03,1.0,0.0,0.0,,
2684,,North Ireland,2020-02-28T05:43:02,1.0,0.0,0.0,,
2694,"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,,
2699,Hubei,Mainland China,2020-02-29T12:13:10,66337.0,2727.0,28993.0,,
2700,,South Korea,2020-02-29T18:13:07,3150.0,16.0,27.0,,
2701,Guangdong,Mainland China,2020-02-29T15:33:03,1349.0,7.0,983.0,,
2702,Henan,Mainland China,2020-02-29T12:43:05,1272.0,21.0,1170.0,,
2703,Zhejiang,Mainland China,2020-02-29T09:13:10,1205.0,1.0,1016.0,,
2704,,Italy,2020-02-29T18:03:05,1128.0,29.0,46.0,,
2705,Hunan,Mainland China,2020-02-29T15:33:03,1018.0,4.0,846.0,,
2706,Anhui,Mainland China,2020-02-29T05:03:13,990.0,6.0,868.0,,
